transaction_count,account_balance,transaction_frequency_sent,transaction_frequency_received,unique_contacts_sent,unique_contacts_received,avg_value_sent,avg_value_received,total_ether_sent,total_ether_received,contract_creation,fraud_label
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
5,0.002883836,13736.38,589.89,2,3,0.030428,0.021246,0.060855554,0.06373939,0,1
5,0.000147004,0.0,96705.4,1,4,2.150952,0.537775,2.15095203,2.151099034,0,1
2,0.0008609999999999,0.0,0.0,1,1,0.999139,1.0,0.999139,1.0,0,1
3,0.00105,0.0,21.96,1,2,1.998467,0.999758,1.998467,1.999517,0,1
2,0.0008609999999999,0.0,0.0,1,1,0.994139,0.995,0.994139,0.995,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
10,0.002583,222.26,1512.77,2,5,1.437946,0.616631,4.313837,4.31642,0,1
2,0.00273422,0.0,0.0,1,1,0.497266,0.5,0.49726578,0.5,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
5,0.0007559999999999,91839.67,20659.28,2,3,0.749622,0.5,1.499244,1.5,0,1
8,0.0017219999999999,557.84,857.7,2,5,1.0691469999999998,0.356669,2.13829323,2.14001523,0,1
5,0.00095344,0.0,99.35,1,4,1.145,0.286488,1.145,1.14595344,0,1
5,0.000965448,97647.91,6223.31,2,3,0.8957649999999999,0.597499,1.7915309519999998,1.7924964,0,1
1,1e-05,0.0,0.0,0,1,0.0,1e-05,0.0,1e-05,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
3,0.000483,0.0,456.95,1,2,2.599517,1.3,2.599517,2.6,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
12,0.004633,5738.98,1077.51,4,7,0.6726850000000001,0.336922,2.69074141,2.69537441,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
2,0.0008609999999999,0.0,0.0,1,1,0.4991390000000001,0.5,0.4991390000000001,0.5,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
2,0.0008609999999999,0.0,0.0,1,1,0.999139,1.0,0.999139,1.0,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
2,0.000315,0.0,0.0,1,1,1.499685,1.5,1.499685,1.5,0,1
2,0.0008609999999999,0.0,0.0,1,1,0.999139,1.0,0.999139,1.0,0,1
11,0.0068879999999999,4835.37,278.28,8,3,0.210389,0.563333,1.683112,1.69,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
4,0.0008609999999999,0.0,339.65,1,3,2.12947,0.71011,2.12946977,2.13033077,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
1,0.09744272,0.0,0.0,0,1,0.0,0.097443,0.0,0.09744272,0,1
4,0.00642,17.34,46432.68,1,2,2.030041,2.033251,4.060082,4.066502,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
8,0.003675,81.29,544.37,3,5,1.340533,0.805055,4.0216,4.025275,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
2,0.000945,0.0,0.0,1,1,0.999055,1.0,0.999055,1.0,0,1
2,0.000483,0.0,0.0,1,1,0.438884,0.439367,0.438884,0.439367,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
2,0.000483,0.0,0.0,1,1,0.499517,0.5,0.499517,0.5,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
3,0.0008609999999999,0.0,949.37,1,2,1.930782,0.965822,1.93078208,1.93164308,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
7,0.060291,1215.31,612.83,2,5,1.497009,0.610862,2.99401888,3.05430988,0,1
2,0.0002,0.0,0.0,1,1,0.438257,0.438457,0.43825685,0.43845685,0,1
9,0.00732333,2194.74,1.12,7,2,0.468582,1.6437,3.28007667,3.2874,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
3,0.0008609999999999,0.0,22.7,1,2,1.619163,0.810012,1.61916325,1.62002425,0,1
7,0.0002,0.0,4.09,1,5,5.3228,0.887167,5.3228,5.323,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
2,0.0008609999999999,0.0,0.0,1,1,0.999139,1.0,0.999139,1.0,0,1
6,0.000168,3350.56,3349.31,2,2,0.499888,0.499944,1.499664,1.499832,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
9,0.009743,341.92,4038.81,2,5,0.936339,0.751019,3.7453543,3.7550973,0,1
7,0.000966,1688.81,1.2,2,1,1.343519,0.537601,2.687039,2.688005,0,1
2,0.00063,0.0,0.0,1,1,0.00937,0.01,0.00937,0.01,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
2,0.005,0.0,0.0,1,1,0.495,0.5,0.495,0.5,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
3,0.0008609999999999,0.0,143.11,1,2,1.171526,0.586194,1.1715262,1.1723872,0,1
7,0.004,10352.49,1992.69,1,3,1.398667,1.05,4.1960000000000015,4.2,0,1
5,0.00105,0.0,405.23,1,4,5.989916,1.497742,5.98991618,5.99096618,0,1
2,0.000483,0.0,0.0,1,1,0.134375,0.134858,0.13437546,0.13485846,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
2,0.02,0.0,0.0,1,1,0.48,0.5,0.48,0.5,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
4,0.0008609999999999,0.0,4550.37,1,3,1.296139,0.432333,1.296139,1.297,0,1
4,0.017709,79608.57,1479.26,2,2,0.806325,0.815179,1.61265,1.630359,0,1
4,0.00168,8.65,41238.4,2,2,1.25216,1.253,2.50432,2.506,0,1
4,0.00164,38020.31,0.0,3,1,0.16612,0.5,0.49836,0.5,0,1
4,0.001,0.0,67.21,1,3,5.499,1.833333,5.499,5.5,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
4,0.01127143,0.0,816.65,1,3,1.95,0.6537569999999999,1.95,1.96127143,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
2,0.0008609999999999,0.0,0.0,1,1,0.099139,0.1,0.099139,0.1,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
3,0.000441,0.0,1401.78,1,2,1.794427,0.8974340000000001,1.794427,1.794868,0,1
2,0.0008609999999999,0.0,0.0,1,1,0.4991390000000001,0.5,0.4991390000000001,0.5,0,1
8,0.001932,1176.95,66.95,4,3,0.538967,0.53945,2.155868,2.1578,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
2,0.0008609999999999,0.0,0.0,1,1,0.039139,0.04,0.039139,0.04,0,1
12,0.000483,0.0,3409.52,1,11,1.639425,0.149083,1.63942513,1.63990813,0,1
2,0.000483,0.0,0.0,1,1,0.499517,0.5,0.499517,0.5,0,1
2,0.0012,0.0,0.0,1,1,0.028,0.0292,0.028,0.0292,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
3,0.000483009,0.0,929.04,1,2,1.678353,0.839418,1.67835292,1.678835929,0,1
2,0.00098091,0.0,0.0,1,1,0.026405,0.027386,0.02640489,0.0273858,0,1
21,0.005313,1830.5,11879.68,4,9,0.461655,0.508352,5.078202714,5.083515714,0,1
2,0.0008609999999999,0.0,0.0,1,1,1.308885,1.309746,1.3088848999999998,1.3097458999999998,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
3,0.000168,795.28,0.0,2,1,1.143919,2.288005,2.287837,2.288005,0,1
5,0.000273,2185.65,0.93,2,2,1.036668,1.555139,3.110005,3.110278,0,1
9,0.001449,1081.47,743.53,3,4,1.823386,0.911934,5.47015692,5.47160592,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
2,4.2e-05,0.0,0.0,1,1,1.999958,2.0,1.999958,2.0,0,1
1,0.01229153,0.0,0.0,0,1,0.0,0.012292,0.0,0.01229153,0,1
3,0.0004,15392.2,0.0,2,1,0.0,0.0004,0.0,0.0004,0,1
6,0.001449,280.06,97592.18,3,2,0.20438,0.204863,0.6131409999999999,0.61459,0,1
3,0.0008609999999999,0.0,118.17,1,2,1.293354,0.647107,1.293354,1.294215,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
4,0.002,1377.26,2822.32,2,2,2.999,3.0,5.997999999999998,6.0,0,1
12,0.008484,350.24,6756.84,8,3,0.264483,0.531088,2.115868,2.124352,0,1
6,0.0017219999999999,9117.62,427.48,2,4,1.149261,0.5750609999999999,2.29852136,2.30024336,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
4,0.001323,9.09,11455.05,2,1,0.292339,0.293,0.584677,0.586,0,1
3,0.00169725,4392.56,0.0,2,1,0.064196,0.13009,0.12839262,0.13008987,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
4,0.0008609999999999,0.0,16.36,1,3,3.689139,1.23,3.689139,3.69,0,1
2,0.000441,0.0,0.0,1,1,0.0088609999999999,0.009302,0.008861197,0.009302197,0,1
2,0.000441,0.0,0.0,1,1,1.629559,1.63,1.629559,1.63,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
3,0.00891667,0.0,50.48,1,2,1.1,0.554458,1.1,1.10891667,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
3,0.0008609999999999,0.0,108.43,1,2,0.989139,0.495,0.989139,0.99,0,1
2,0.00105,0.0,0.0,1,1,0.49895,0.5,0.49895,0.5,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
1,0.02,0.0,0.0,0,1,0.0,0.02,0.0,0.02,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
1,1e-06,0.0,0.0,0,1,0.0,1e-06,0.0,1e-06,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
13,0.0141184,26315.1,539.17,3,8,0.992407,0.622019,4.96203606,4.97615446,0,1
3,0.00042,0.0,122.24,1,2,0.999849,0.500134,0.99984896,1.00026896,0,1
4,0.0017219999999999,7007.72,38.69,2,2,1.557781,1.558642,3.11556181,3.11728381,0,1
3,0.0008609999999999,0.0,73.97,1,2,6.004022,3.002442,6.0040222000000005,6.0048832,0,1
12,0.00546,10.19,2987.0,4,3,0.235476,0.236386,1.41285449,1.41831449,0,1
5,0.0008609999999999,0.0,288.6,1,4,5.758239,1.439775,5.7582389,5.759099900000002,0,1
2,0.01,0.0,0.0,1,1,0.06,0.07,0.06,0.07,0,1
5,0.0008609999999999,0.0,275.67,1,4,2.102997,0.525965,2.102997358,2.103858358,0,1
3,0.00046074,7.78,0.0,2,1,0.13332,0.2671,0.26663926,0.2671,0,1
4,0.0008609999999999,0.0,160.26,1,3,1.523235,0.5080319999999999,1.52323505,1.52409605,0,1
2,0.0008609999999999,0.0,0.0,1,1,1.090177,1.091038,1.09017717,1.09103817,0,1
2,0.001,0.0,0.0,1,1,0.049,0.05,0.049,0.05,0,1
2,4.2e-05,0.0,0.0,1,1,0.224739,0.224781,0.22473944,0.22478144,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
4,0.0008609999999999,0.0,309.38,1,3,5.99995,2.00027,5.99995,6.000811,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
7,0.000483,0.0,414.27,1,5,1.492861,0.248891,1.49286073,1.49334373,0,1
12,0.00224054,1272.16,1833.51,5,6,0.671225,0.6715979999999999,4.0273477,4.02958824,0,1
10,0.00108468,5937.69,3590.54,6,4,0.271811,0.407987,1.63086311,1.63194779,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
4,0.0017219999999999,7209.43,1.53,2,2,0.056077,0.056938,0.11215402,0.11387602,0,1
24,0.0,0.0,0.92,0,3,0.0,0.0,0.0,0.0,0,1
1,0.002418228,0.0,0.0,0,1,0.0,0.002418,0.0,0.002418228,0,1
8,0.001449,1295.76,31.55,3,5,0.28247,0.169772,0.84740905,0.84885805,0,1
3,0.000483,0.0,1522.31,1,2,1.009189,0.504836,1.009189305,1.009672305,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
5,0.001701,8344.37,8258.27,2,3,1.7545,1.170233,3.508999,3.5107,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
3,0.005,15020.86,0.0,2,1,0.1525,0.31,0.305,0.31,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
8,0.00105,0.0,45.85,1,7,3.741129,0.534597,3.74112933,3.74217933,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
15,0.012054,1272.68,0.0,11,1,0.038865,0.556161,0.54410739,0.55616139,0,1
10,0.0008609999999999,0.0,1044.94,1,8,5.9668730000000005,0.663082,5.96687287,5.96773387,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
4,0.002079,0.0,397.94,1,3,2.090215,0.697431,2.09021537,2.09229437,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
3,0.0008609999999999,0.0,64.87,1,2,0.5490970000000001,0.274979,0.5490970000000001,0.549958,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
4,0.0021,18379.56,6532.38,2,2,1.321547,1.322597,2.64309328,2.64519328,0,1
8,0.0016,5481.79,179.75,4,4,0.5496,0.55,2.1984,2.2,0,1
4,0.0936584,12.93,17.82,1,2,0.0,0.046829,0.0,0.0936584,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
2,0.0008609999999999,0.0,0.0,1,1,1.199139,1.2,1.199139,1.2,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
8,0.001218,548.24,394.02,2,6,2.156924,0.719178,4.313848128,4.315066128,0,1
10,0.000483,0.0,18.99,1,7,4.36952,0.485556,4.36952001,4.37000301,0,1
3,0.000441,0.0,498.82,1,2,3.099559,1.55,3.099559,3.1,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
2,0.0,8584.61,0.0,1,0,0.0,0.0,0.0,0.0,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
3,0.00244,91083.11,0.0,2,1,0.05003,0.1025,0.10006,0.1025,0,1
4,0.000987,8334.04,5.3,2,2,0.933938,0.934432,1.86787676,1.86886376,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
9,0.00118243,7474.64,194451.33,4,3,0.875086,1.750566,5.25051676,5.25169919,0,1
2,0.002079,0.0,0.0,1,1,0.997921,1.0,0.997921,1.0,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
2,0.0008609999999999,0.0,0.0,1,1,0.999139,1.0,0.999139,1.0,0,1
11,0.06461454,5159.07,754.49,2,9,2.0,0.451624,4.0,4.06461454,0,1
1,0.06367987,0.0,0.0,0,1,0.0,0.06368,0.0,0.06367987,0,1
4,0.0017219999999999,341.16,407.06,1,2,0.846139,0.847,1.692278,1.694,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
1,0.004139,0.0,0.0,0,1,0.0,0.004139,0.0,0.004139,0,1
73,0.02618364,3483.35,11672.82,34,35,0.052099,0.046091,1.771358459,1.797542099,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
7,0.000126,0.0,62.2,1,6,2.6564,0.442754,2.65639961,2.65652561,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
8,0.00042,0.0,3505.41,1,7,4.717131,0.673936,4.717131,4.717551,0,1
9,0.01031181,2157.74,1.17,7,2,0.177098,0.625,1.23968819,1.25,0,1
25,0.00234936,13674.7,1198.99,4,4,0.018383,0.074,0.36765064,0.37,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
6,0.00105,0.0,2244.76,1,4,3.172187,0.6346470000000001,3.17218705,3.17323705,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
11,0.001337616,30373.79,1.46,7,2,0.055435,0.250128,0.498919384,0.500257,0,1
10,0.02438418,96296.88,3549.08,2,8,2.561875,0.643517,5.12375,5.14813418,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
3,0.000168,0.0,476.93,1,2,0.099832,0.05,0.099832,0.1,0,1
9,0.005166,16459.9,13.16,6,2,0.4291390000000001,0.86,2.574834,2.58,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
3,0.01241978,129.82,0.0,1,1,0.0,0.01242,0.0,0.01241978,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
8,0.0008609999999999,0.0,99.31,1,7,2.5680970000000003,0.366994,2.56809686,2.56895786,0,1
8,0.002583,5375.08,99.82,1,5,0.404109,0.242982,1.21232558,1.21490858,0,1
4,0.0008609999999999,0.0,4241.57,1,3,0.501139,0.1673329999999999,0.501139,0.502,0,1
4,0.00084,0.0,468.07,1,3,0.20916,0.07,0.20916,0.21,0,1
6,0.00040587,934.72,466.87,4,2,1.274899,2.55,5.09959413,5.1,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
4,0.003,11892.37,111.29,2,1,0.4285,0.43,0.857,0.86,0,1
2,0.005,0.0,0.0,1,1,0.495,0.5,0.495,0.5,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
2,0.0008609999999999,0.0,0.0,1,1,0.54778,0.5486409999999999,0.5477798,0.5486408,0,1
3,0.001025,0.0,457.17,1,2,3.356037,1.6785310000000002,3.35603741,3.35706241,0,1
6,0.0008609999999999,0.0,29.11,1,5,1.753785,0.350929,1.753785242,1.754646242,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
2,0.00105,0.0,0.0,1,1,1.275753,1.276803,1.27575299,1.27680299,0,1
2,0.00167248,0.0,0.0,1,1,0.56,0.5616720000000001,0.56,0.56167248,0,1
4,0.0008609999999999,0.0,52.8,1,3,1.5650190000000002,0.5219600000000001,1.565019493,1.565880493,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
7,0.004306849,202857.68,586.57,2,4,2.6065,1.043461,5.212999999999999,5.217306849,0,1
5,0.0008609999999999,0.0,1.9,1,4,5.389139,1.3475,5.389139,5.39,0,1
4,0.0017219999999999,1062.03,496.36,1,2,0.099139,0.1,0.198278,0.2,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
7,0.00105,0.0,58.71,1,6,2.977387,0.496406,2.9773869,2.9784369,0,1
4,0.005853,98.06,25.06,1,2,0.3525,0.355426,0.705,0.710853,0,1
3,0.0008609999999999,0.0,1054.08,1,2,1.003139,0.502,1.003139,1.004,0,1
5,0.0001365,126830.87,0.12,1,1,0.712349,1.068592,2.13704809,2.13718459,0,1
2,0.00042,0.0,0.0,1,1,0.04958,0.05,0.04958,0.05,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
16,0.0063986,14552.41,5103.36,6,8,0.0751169999999999,0.04571,0.4507014,0.4571,0,1
1,0.003781147,0.0,0.0,0,1,0.0,0.003781,0.0,0.003781147,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
3,0.003,0.0,103.15,1,2,3.477,1.74,3.477,3.48,0,1
2,0.00126,0.0,0.0,1,1,0.49874,0.5,0.49874,0.5,0,1
4,0.000966,296.94,18.93,2,2,0.5050180000000001,0.505501,1.0100360000000002,1.011002,0,1
9,0.000147,0.0,710.21,1,8,4.5377800000000015,0.567241,4.53778016,4.53792716,0,1
4,0.00105,0.0,89.71,1,3,2.614231,0.8717600000000001,2.61423087,2.61528087,0,1
165,0.043,1579.22,374.22,20,122,0.004927,0.001976,0.202,0.245,0,1
9,0.000651,0.0,84.77,1,8,2.082551,0.2604,2.08255106,2.08320206,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0,1
2,0.013541267,0.0,752911521.0,0,2,0.0,0.006771,0.0,0.013541267,0,1
5,0.0021994849491862,0.0,375140886.75,1,4,1.9,0.47555,1.9,1.902199484949186,0,1
9,0.0099999999999999,256.25,0.0,2,1,0.01,0.09,0.08,0.09,0,1
3,0.01241978,7789.0,0.0,1,1,0.0,0.01242,0.0,0.01241978,0,1
4,0.0936584,775.5,749720418.0,1,2,0.0,0.046829,0.0,0.0936584,0,1
3,0.0004410000000001,0.0,751763586.5,1,2,1.794427,0.897434,1.794427,1.794868,0,1
1,1e-05,0.0,0.0,0,1,0.0,1e-05,0.0,1e-05,0,1
4,0.0010000000000003,0.0,501747164.666667,1,3,5.499,1.833333,5.499,5.5,0,1
3,0.0239999999999999,0.0,752577440.0,1,2,0.1,0.062,0.1,0.124,0,1
3,0.0092328200000002,19616.0,0.0,2,1,1.037435,2.084104,2.07487085,2.08410367,0,1
10,0.012,9769.142857,501833607.0,3,3,0.053143,0.128,0.372,0.384,0,1
7,0.0043068485141999,12171461.0,301204544.0,2,4,2.6065,1.043461,5.213,5.2173068485142,0,1
1,0.0037811472000604,0.0,0.0,0,1,0.0,0.003781,0.0,0.0037811472000604,0,1
2,0.000441,0.0,0.0,1,1,0.999559,1.0,0.999559,1.0,0,1
4,0.0004410000000003,0.0,502349478.0,1,3,4.999559,1.666667,4.999559,5.0,0,1
4,0.0004409999999999,0.0,502666396.666667,1,1,1.499559,0.5,1.499559,1.5,0,1
2,0.0004409999999999,0.0,0.0,1,1,2.999559,3.0,2.999559,3.0,0,1
3,0.0004409999999999,0.0,754287403.5,1,2,3.099559,1.55,3.099559,3.1,0,1
2,0.0004409999999999,0.0,0.0,1,1,1.999559,2.0,1.999559,2.0,0,1
2,0.0004409999999999,0.0,0.0,1,1,0.008861,0.009302,0.00886119716,0.00930219716,0,1
2,0.043,0.0,0.0,1,1,0.251426,0.294426,0.251426,0.294426,0,1
2,0.000441,0.0,0.0,1,1,0.499559,0.5,0.499559,0.5,0,1
9,0.0013230000000001,609519.333333,251544011.833333,1,5,0.948685,0.474563,2.846054,2.8473770000000003,0,1
3,0.00021,0.0,755037167.0,1,2,3.39979,1.7,3.39979,3.4,0,1
2,0.00042,0.0,0.0,1,1,0.04958,0.05,0.04958,0.05,0,1
4,0.0001999999999999,4988195.5,754961538.0,2,2,1.1249,1.125,2.2498,2.25,0,1
4,0.00021,0.0,503357034.666667,1,3,3.17979,1.06,3.17979,3.18,0,1
4,0.001,115460.0,755493080.5,2,2,0.162,0.1625,0.324,0.325,0,1
2,0.02,0.0,0.0,1,1,0.48,0.5,0.48,0.5,0,1
3,0.00021,0.0,754941442.0,1,2,2.05979,1.03,2.05979,2.06,0,1
2,0.0004409999999999,0.0,0.0,1,1,0.299659,0.3001,0.299659,0.3001,0,1
2,0.0009071999999999,0.0,0.0,1,1,0.999093,1.0,0.9990928,1.0,0,1
2,0.0004409999999999,0.0,0.0,1,1,0.140189,0.14063,0.140189,0.14063,0,1
4,0.0032969999999999,2972696.333333,0.0,3,1,0.065568,0.2,0.196703,0.2,0,1
